"id","zip_code","name_th","name_en","amphure_id","created_at","updated_at","deleted_at"
"450522","45170","ราชธานี","Ratchathani","4505","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450524","45170","หนองพอก","Nong Phok","4505","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450601","45140","พนมไพร","Phanom Phrai","4506","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450602","45140","แสนสุข","Saen Suk","4506","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450603","45140","กุดน้ำใส","Kut Nam Sai","4506","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450604","45140","หนองทัพไทย","Nong Thap Thai","4506","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450605","45140","โพธิ์ใหญ่","Pho Yai","4506","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450606","45140","วารีสวัสดิ์","Wari Sawat","4506","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450607","45140","โคกสว่าง","Khok Sawang","4506","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450611","45140","โพธิ์ชัย","Pho Chai","4506","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450612","45140","นานวล","Na Nuan","4506","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450613","45140","คำไฮ","Kham Hai","4506","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450614","45140","สระแก้ว","Sa Kaeo","4506","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450615","45140","ค้อใหญ่","Kho Yai","4506","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450617","45140","ชานุวรรณ","Chanuwan","4506","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450701","45110","แวง","Waeng","4507","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450702","45110","โคกกกม่วง","Khok Kok Muang","4507","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450703","45110","นาอุดม","Na Udom","4507","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450704","45110","สว่าง","Sawang","4507","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450705","45110","หนองใหญ่","Nong Yai","4507","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450706","45110","โพธิ์ทอง","Pho Thong","4507","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450707","45110","โนนชัยศรี","Non Chai Si","4507","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450708","45110","โพธิ์ศรีสว่าง","Pho Si Sawang","4507","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450709","45110","อุ่มเม่า","Um Mao","4507","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450710","45110","คำนาดี","Kham Na Di","4507","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450711","45110","พรมสวรรค์","Phrom Sawan","4507","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450712","45110","สระนกแก้ว","Sa Nok Kaeo","4507","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450713","45110","วังสามัคคี","Wang Samakkhi","4507","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450714","45110","โคกสูง","Khok Sung","4507","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450801","45230","ขามเปี้ย","Kham Pia","4508","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450802","45230","เชียงใหม่","Chiang Mai","4508","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450803","45230","บัวคำ","Bua Kham","4508","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450804","45230","อัคคะคำ","Akkha Kham","4508","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450805","45230","สะอาด","Sa-at","4508","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450806","45230","คำพอุง","Kham Pha-ung","4508","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450807","45230","หนองตาไก้","Nong Ta Kai","4508","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450808","45230","ดอนโอง","Don Ong","4508","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450809","45230","โพธิ์ศรี","Pho Si","4508","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450901","45210","หนองพอก","Nong Phok","4509","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450902","45210","บึงงาม","Bueng Ngam","4509","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450903","45210","ภูเขาทอง","Phukhao Thong","4509","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450904","45210","กกโพธิ์","Kok Pho","4509","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450905","45210","โคกสว่าง","Khok Sawang","4509","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450906","45210","หนองขุ่นใหญ่","Nong Khun Yai","4509","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450907","45210","รอบเมือง","Rop Mueang","4509","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450908","45210","ผาน้ำย้อย","Pha Nam Yoi","4509","9/8/2019 03:33:09","16/5/2022 06:31:31",
"450909","45210","ท่าสีดา","Ta See Da","4509","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451001","45120","กลาง","Klang","4510","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451002","45120","นางาม","Na Ngam","4510","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451003","45120","เมืองไพร","Mueang Phrai","4510","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451004","45120","นาแซง","Na Saeng","4510","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451005","45120","นาเมือง","Na Mueang","4510","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451006","45120","วังหลวง","Wang Luang","4510","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451007","45120","ท่าม่วง","Tha Muang","4510","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451008","45120","ขวาว","Khwao","4510","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451009","45120","โพธิ์ทอง","Pho Thong","4510","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451010","45120","ภูเงิน","Phu Ngoen","4510","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451011","45120","เกาะแก้ว","Ko Kaeo","4510","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451012","45120","นาเลิง","Na Loeng","4510","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451013","45120","เหล่าน้อย","Lao Noi","4510","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451014","45120","ศรีวิลัย","Si Wilai","4510","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451015","45120","หนองหลวง","Nong Luang","4510","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451016","45120","พรสวรรค์","Phon Sawan","4510","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451017","45120","ขวัญเมือง","Khwan Mueang","4510","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451018","45120","บึงเกลือ","Bueng Kluea","4510","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451101","45130","สระคู","Sa Khu","4511","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451102","45130","ดอกไม้","Dok Mai","4511","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451103","45130","นาใหญ่","Na Yai","4511","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451104","45130","หินกอง","Hin Kong","4511","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451105","45130","เมืองทุ่ง","Mueang Thung","4511","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451106","45130","หัวโทน","Hua Thon","4511","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451107","45130","บ่อพันขัน","Bo Phan Khan","4511","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451108","45130","ทุ่งหลวง","Thung Luang","4511","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451109","45130","หัวช้าง","Hua Chang","4511","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451110","45130","น้ำคำ","Nam Kham","4511","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451111","45130","ห้วยหินลาด","Huai Hin Lat","4511","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451112","45130","ช้างเผือก","Chang Phueak","4511","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451113","45130","ทุ่งกุลา","Thung Kula","4511","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451114","45130","ทุ่งศรีเมือง","Thung Si Mueang","4511","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451115","45130","จำปาขัน","Champa Khan","4511","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451201","45220","หนองผือ","Nong Phue","4512","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451202","45220","หนองหิน","Nong Hin","4512","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451203","45220","คูเมือง","Khu Mueang","4512","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451204","45220","กกกุง","Kok Kung","4512","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451205","45220","เมืองสรวง","Mueang Suang","4512","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451301","45240","โพนทราย","Phon Sai","4513","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451302","45240","สามขา","Sam Kha","4513","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451303","45240","ศรีสว่าง","Si Sawang","4513","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451304","45240","ยางคำ","Yang Kham","4513","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451305","45240","ท่าหาดยาว","Tha Hat Yao","4513","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451401","45160","อาจสามารถ","At Samat","4514","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451402","45160","โพนเมือง","Phon Mueang","4514","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451403","45160","บ้านแจ้ง","Ban Chaeng","4514","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451404","45160","หน่อม","Nom","4514","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451405","45160","หนองหมื่นถ่าน","Nong Muen Than","4514","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451406","45160","หนองขาม","Nong Kham","4514","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451407","45160","โหรา","Hora","4514","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451408","45160","หนองบัว","Nong Bua","4514","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451409","45160","ขี้เหล็ก","Khilek","4514","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451410","45160","บ้านดู่","Ban Du","4514","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451501","45250","เมยวดี","Moei Wadi","4515","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451502","45250","ชุมพร","Chumphon","4515","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451503","45250","บุ่งเลิศ","Bung Loet","4515","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451504","45250","ชมสะอาด","Chom Sa-at","4515","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451601","45000","โพธิ์ทอง","Pho Thong","4516","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451602","45000","ศรีสมเด็จ","Si Somdet","4516","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451603","45000","เมืองเปลือย","Mueang Plueai","4516","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451604","45000","หนองใหญ่","Nong Yai","4516","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451605","45280","สวนจิก","Suan Chik","4516","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451606","45280","โพธิ์สัย","Pho Sai","4516","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451607","45000","หนองแวงควง","Nong Waeng Khuang","4516","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451608","45000","บ้านบาก","Ban Bak","4516","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451701","45000","ดินดำ","Din Dam","4517","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451702","45000","ปาฝา","Pa Fa","4517","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451703","45000","ม่วงลาด","Muang Lat","4517","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451704","45000","จังหาร","Changhan","4517","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451705","45000","ดงสิงห์","Dong Sing","4517","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451706","45000","ยางใหญ่","Yang Yai","4517","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451707","45000","ผักแว่น","Phak Waen","4517","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451708","45000","แสนชาติ","Saen Chat","4517","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451801","45000","เชียงขวัญ","Chiang Khwan","4518","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451802","45170","พลับพลา","Phlapphla","4518","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451803","45000","พระธาตุ","Phra That","4518","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451804","45000","พระเจ้า","Phra Chao","4518","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451805","45170","หมูม้น","Mu Mon","4518","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451806","45000","บ้านเขือง","Ban Khueang","4518","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451901","45140","หนองฮี","Nong Hi","4519","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451902","45140","สาวแห","Sao Hae","4519","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451903","45140","ดูกอึ่ง","Duk Ueng","4519","9/8/2019 03:33:09","16/5/2022 06:31:31",
"451904","45140","เด่นราษฎร์","Den Rat","4519","9/8/2019 03:33:09","16/5/2022 06:31:31",
"452001","45170","ทุ่งเขาหลวง","Thung Khao Luang","4520","9/8/2019 03:33:09","16/5/2022 06:31:31",
"452002","45170","เทอดไทย","Thoet Thai","4520","9/8/2019 03:33:09","16/5/2022 06:31:31",
"452003","45170","บึงงาม","Bueng Ngam","4520","9/8/2019 03:33:09","16/5/2022 06:31:31",
"452004","45170","มะบ้า","Maba","4520","9/8/2019 03:33:09","16/5/2022 06:31:31",
"452005","45170","เหล่า","Lao","4520","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460101","46000","กาฬสินธุ์","Kalasin","4601","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460102","46000","เหนือ","Nuea","4601","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460103","46000","หลุบ","Lup","4601","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460104","46000","ไผ่","Phai","4601","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460105","46000","ลำปาว","Lam Pao","4601","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460106","46000","ลำพาน","Lam Phan","4601","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460107","46000","เชียงเครือ","Chiang Khruea","4601","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460108","46000","บึงวิชัย","Bueng Wichai","4601","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460109","46000","ห้วยโพธิ์","Huai Pho","4601","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460111","46000","ภูปอ","Phu Po","4601","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460113","46000","ภูดิน","Phu Din","4601","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460115","46000","หนองกุง","Nong Kung","4601","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460116","46000","กลางหมื่น","Klang Muen","4601","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460117","46000","ขมิ้น","Khamin","4601","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460119","46000","โพนทอง","Phon Thong","4601","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460120","46000","นาจารย์","Na Chan","4601","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460121","46000","ลำคลอง","Lam Khlong","4601","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460201","46230","นามน","Na Mon","4602","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460202","46230","ยอดแกง","Yot Kaeng","4602","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460203","46230","สงเปลือย","Song Plueai","4602","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460204","46230","หลักเหลี่ยม","Lak Liam","4602","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460205","46230","หนองบัว","Nong Bua","4602","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460301","46130","กมลาไสย","Kamalasai","4603","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460302","46130","หลักเมือง","Lak Mueang","4603","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460303","46130","โพนงาม","Phon Ngam","4603","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460304","46130","ดงลิง","Dong Ling","4603","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460305","46130","ธัญญา","Thanya","4603","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460308","46130","หนองแปน","Nong Paen","4603","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460310","46130","เจ้าท่า","Chao Tha","4603","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460311","46130","โคกสมบูรณ์","Khok Sombun","4603","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460401","46210","ร่องคำ","Rong Kham","4604","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460402","46210","สามัคคี","Samakkhi","4604","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460403","46210","เหล่าอ้อย","Lao Oi","4604","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460501","46110","บัวขาว","Bua Khao","4605","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460502","46110","แจนแลน","Chaen Laen","4605","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460503","46110","เหล่าใหญ่","Lao Yai","4605","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460504","46110","จุมจัง","Chum Chang","4605","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460505","46110","เหล่าไฮงาม","Lao Hai Ngam","4605","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460506","46110","กุดหว้า","Kut Wa","4605","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460507","46110","สามขา","Sam Kha","4605","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460508","46110","นาขาม","Na Kham","4605","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460509","46110","หนองห้าง","Nong Hang","4605","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460510","46110","นาโก","Na Ko","4605","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460511","46110","สมสะอาด","Som Sa-at","4605","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460512","46110","กุดค้าว","Kut Khao","4605","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460601","46160","คุ้มเก่า","Khum Kao","4606","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460602","46160","สงเปลือย","Song Plueai","4606","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460603","46160","หนองผือ","Nong Phue","4606","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460606","46160","กุดสิมคุ้มใหม่","Kut Sim Khum Mai","4606","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460608","46160","สระพังทอง","Saphang Thong","4606","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460611","46160","กุดปลาค้าว","Kut Pla Khao","4606","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460701","46120","ยางตลาด","Yang Talat","4607","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460702","46120","หัวงัว","Hua Ngua","4607","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460703","46120","อุ่มเม่า","Um Mao","4607","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460704","46120","บัวบาน","Bua Ban","4607","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460705","46120","เว่อ","Woe","4607","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460706","46120","อิตื้อ","Itue","4607","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460707","46120","หัวนาคำ","Hua Na Kham","4607","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460708","46120","หนองอิเฒ่า","Nong I Thao","4607","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460709","46120","ดอนสมบูรณ์","Don Sombun","4607","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460710","46120","นาเชือก","Na Chueak","4607","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460711","46120","คลองขาม","Khlong Kham","4607","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460712","46120","เขาพระนอน","Khao Phra Non","4607","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460713","46120","นาดี","Na Di","4607","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460714","46120","โนนสูง","Non Sung","4607","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460715","46120","หนองตอกแป้น","Nong Tok Paen","4607","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460801","46170","ห้วยเม็ก","Huai Mek","4608","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460802","46170","คำใหญ่","Kham Yai","4608","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460803","46170","กุดโดน","Kut Don","4608","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460804","46170","บึงนาเรียง","Bueng Na Riang","4608","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460805","46170","หัวหิน","Hua Hin","4608","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460806","46170","พิมูล","Phimun","4608","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460807","46170","คำเหมือดแก้ว","Kham Mueat Kaeo","4608","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460808","46170","โนนสะอาด","Non Sa-at","4608","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460809","46170","ทรายทอง","Sai Thong","4608","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460901","46140","ภูสิงห์","Phu Sing","4609","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460902","46140","สหัสขันธ์","Sahatsakhan","4609","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460903","46140","นามะเขือ","Na Makhuea","4609","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460904","46140","โนนศิลา","Non Sila","4609","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460905","46140","นิคม","Nikhom","4609","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460906","46140","โนนแหลมทอง","Non Laem Thong","4609","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460907","46140","โนนบุรี","Non Buri","4609","9/8/2019 03:33:09","16/5/2022 06:31:31",
"460908","46140","โนนน้ำเกลี้ยง","Non Nam Kliang","4609","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461001","46180","ทุ่งคลอง","Thung Khlong","4610","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461002","46180","โพน","Phon","4610","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461005","46180","ดินจี่","Din Chi","4610","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461006","46180","นาบอน","Na Bon","4610","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461007","46180","นาทัน","Na Than","4610","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461009","46180","เนินยาง","Noen Yang","4610","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461101","46190","ท่าคันโท","Tha Khantho","4611","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461102","46190","กุงเก่า","Kung Kao","4611","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461103","46190","ยางอู้ม","Yang Um","4611","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461104","46190","กุดจิก","Kut Chik","4611","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461105","46190","นาตาล","Na Tan","4611","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461106","46190","ดงสมบูรณ์","Dong Sombun","4611","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461201","46220","หนองกุงศรี","Nong Kung Si","4612","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461202","46220","หนองบัว","Nong Bua","4612","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461203","46220","โคกเครือ","Khok Khruea","4612","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461204","46220","หนองสรวง","Nong Suang","4612","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461205","46220","เสาเล้า","Sao Lao","4612","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461206","46220","หนองใหญ่","Nong Yai","4612","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461207","46220","ดงมูล","Dong Mun","4612","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461208","46220","ลำหนองแสน","Lam Nong Saen","4612","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461209","46220","หนองหิน","Nong Hin","4612","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461301","46150","สมเด็จ","Somdet","4613","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461302","46150","หนองแวง","Nong Waeng","4613","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461303","46150","แซงบาดาล","Saeng Badan","4613","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461304","46150","มหาไชย","Maha Chai","4613","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461305","46150","หมูม่น","Mu Mon","4613","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461306","46150","ผาเสวย","Pha Sawoei","4613","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461307","46150","ศรีสมเด็จ","Si Somdet","4613","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461308","46150","ลำห้วยหลัว","Lam Huai Lua","4613","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461401","46240","คำบง","Kham Bong","4614","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461402","46240","ไค้นุ่น","Khai Nun","4614","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461403","46240","นิคมห้วยผึ้ง","Nikhom Huai Phueng","4614","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461404","46240","หนองอีบุตร","Nong I But","4614","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461501","46180","สำราญ","Samran","4615","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461502","46180","สำราญใต้","Samran Tai","4615","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461503","46180","คำสร้างเที่ยง","Kham Sang Thiang","4615","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461504","46180","หนองช้าง","Nong Chang","4615","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461601","46160","นาคู","Na Khu","4616","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461602","46160","สายนาวัง","Sai Na Wang","4616","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461603","46160","โนนนาจาน","Non Na Chan","4616","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461604","46160","บ่อแก้ว","Bo Kaeo","4616","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461605","46160","ภูแล่นช้าง","Phu Laen Chang","4616","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461701","46000","ดอนจาน","Don Chan","4617","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461702","46000","สะอาดไชยศรี","Sa-at Chai Si","4617","9/8/2019 03:33:09","16/5/2022 06:31:31",
"461703","46000","ดงพยุง","Dong Phayung","4617","9/8/2019 03:33:09","16/5/2022 06:31:31",
